season,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day
2,6,16,0,3,1,1,0.803,0.47,0.2985,266,01
2,6,17,0,3,1,1,0.803,0.47,0.2985,486,01
2,6,18,0,3,1,3,0.7879,0.56,0.3881,309,01
2,6,19,0,3,1,2,0.7121,0.79,0.1642,264,01
2,6,20,0,3,1,2,0.7121,0.79,0.2537,256,01
2,6,21,0,3,1,1,0.697,0.7,0.2836,190,01
2,6,22,0,3,1,1,0.697,0.66,0.1343,129,01
2,6,23,0,3,1,1,0.6667,0.51,0.1642,69,01
2,6,0,0,4,1,1,0.6515,0.4,0.3582,42,02
2,6,1,0,4,1,1,0.6515,0.38,0.1045,15,02
2,6,2,0,4,1,1,0.6364,0.39,0.0,6,02
2,6,3,0,4,1,1,0.6212,0.44,0.1045,4,02
2,6,4,0,4,1,1,0.6212,0.41,0.194,3,02
2,6,5,0,4,1,1,0.6212,0.39,0.2239,31,02
2,6,6,0,4,1,1,0.6212,0.39,0.1343,113,02
2,6,7,0,4,1,1,0.6364,0.34,0.2537,304,02
2,6,8,0,4,1,1,0.6364,0.32,0.2985,467,02
2,6,9,0,4,1,1,0.6364,0.26,0.3582,225,02
2,6,10,0,4,1,1,0.6515,0.28,0.4925,139,02
2,6,11,0,4,1,1,0.6515,0.28,0.3881,165,02
2,6,12,0,4,1,1,0.6667,0.25,0.4627,232,02
2,6,13,0,4,1,1,0.6818,0.24,0.3582,203,02
2,6,14,0,4,1,1,0.6667,0.24,0.3284,185,02
2,6,15,0,4,1,1,0.6818,0.21,0.3881,188,02
2,6,16,0,4,1,1,0.6818,0.22,0.4925,318,02
2,6,17,0,4,1,1,0.6515,0.2,0.5224,572,02
2,6,18,0,4,1,1,0.6515,0.22,0.3881,525,02
2,6,19,0,4,1,1,0.6364,0.23,0.2985,379,02
2,6,20,0,4,1,1,0.6364,0.24,0.194,337,02
2,6,21,0,4,1,1,0.6212,0.31,0.194,248,02
2,6,22,0,4,1,1,0.6212,0.33,0.2537,155,02
2,6,23,0,4,1,1,0.6212,0.35,0.2239,112,02
2,6,0,0,5,1,1,0.6212,0.38,0.2836,68,03
2,6,1,0,5,1,1,0.6212,0.38,0.3582,22,03
2,6,2,0,5,1,1,0.5303,0.43,0.2239,12,03
2,6,3,0,5,1,1,0.5152,0.49,0.2239,5,03
2,6,4,0,5,1,1,0.5,0.48,0.3284,6,03
2,6,5,0,5,1,1,0.5,0.48,0.3582,28,03
2,6,6,0,5,1,1,0.5152,0.45,0.2985,106,03
2,6,7,0,5,1,1,0.5152,0.45,0.2537,277,03
2,6,8,0,5,1,2,0.5303,0.43,0.3284,502,03
2,6,9,0,5,1,1,0.5455,0.4,0.1642,230,03
2,6,10,0,5,1,1,0.6212,0.33,0.2537,161,03
2,6,11,0,5,1,1,0.6212,0.31,0.3284,192,03
2,6,12,0,5,1,1,0.6212,0.27,0.2836,259,03
2,6,13,0,5,1,1,0.6212,0.26,0.2537,248,03
2,6,14,0,5,1,1,0.6364,0.28,0.2836,240,03
2,6,15,0,5,1,1,0.6364,0.28,0.2836,212,03
2,6,16,0,5,1,1,0.6364,0.26,0.3284,349,03
2,6,17,0,5,1,1,0.6364,0.25,0.2836,558,03
2,6,18,0,5,1,1,0.6364,0.24,0.2985,564,03
2,6,19,0,5,1,1,0.6212,0.26,0.2836,391,03
2,6,20,0,5,1,1,0.6212,0.29,0.1642,293,03
2,6,21,0,5,1,1,0.6212,0.29,0.1045,247,03
2,6,22,0,5,1,1,0.6212,0.35,0.0,171,03
2,6,23,0,5,1,1,0.5455,0.46,0.1045,171,03
2,6,0,0,6,0,1,0.5303,0.52,0.0,93,04
2,6,1,0,6,0,1,0.5152,0.64,0.1045,94,04
2,6,2,0,6,0,1,0.5152,0.56,0.194,59,04
2,6,3,0,6,0,1,0.5,0.59,0.1045,18,04
2,6,4,0,6,0,1,0.5,0.59,0.0896,15,04
2,6,5,0,6,0,1,0.4848,0.64,0.0,8,04
2,6,6,0,6,0,1,0.5152,0.6,0.0,28,04
2,6,7,0,6,0,1,0.5303,0.56,0.0,87,04
2,6,8,0,6,0,1,0.6212,0.46,0.0896,125,04
2,6,9,0,6,0,1,0.6212,0.43,0.1343,224,04
2,6,10,0,6,0,1,0.6212,0.38,0.1045,317,04
2,6,11,0,6,0,1,0.6212,0.36,0.1343,369,04
2,6,12,0,6,0,1,0.6364,0.32,0.1642,420,04
2,6,13,0,6,0,1,0.6515,0.28,0.1343,456,04
2,6,14,0,6,0,1,0.6515,0.33,0.2239,451,04
2,6,15,0,6,0,2,0.6515,0.27,0.4179,404,04
2,6,16,0,6,0,2,0.6515,0.3,0.1343,440,04
2,6,17,0,6,0,2,0.6515,0.34,0.2537,344,04
2,6,18,0,6,0,2,0.6515,0.3,0.1642,341,04
2,6,19,0,6,0,2,0.6364,0.39,0.0896,285,04
2,6,20,0,6,0,2,0.6515,0.48,0.0896,239,04
2,6,21,0,6,0,2,0.6212,0.47,0.1045,185,04
2,6,22,0,6,0,1,0.6212,0.57,0.2239,190,04
2,6,23,0,6,0,2,0.6212,0.57,0.0,150,04
2,6,0,0,0,0,1,0.6212,0.57,0.0896,113,05
2,6,1,0,0,0,2,0.6212,0.61,0.1642,96,05
2,6,2,0,0,0,2,0.6212,0.61,0.1642,64,05
2,6,3,0,0,0,2,0.6061,0.65,0.1642,47,05
2,6,4,0,0,0,2,0.6061,0.65,0.1642,12,05
2,6,5,0,0,0,2,0.6061,0.61,0.1343,6,05
2,6,6,0,0,0,2,0.6061,0.61,0.1045,21,05
2,6,7,0,0,0,2,0.5909,0.73,0.2537,27,05
2,6,8,0,0,0,2,0.5909,0.73,0.2537,98,05
2,6,9,0,0,0,2,0.5758,0.78,0.194,164,05
2,6,10,0,0,0,2,0.5909,0.73,0.0896,251,05
2,6,11,0,0,0,2,0.6061,0.69,0.1045,335,05
2,6,12,0,0,0,2,0.6061,0.69,0.1045,335,05
2,6,13,0,0,0,1,0.6212,0.65,0.1045,367,05
2,6,14,0,0,0,1,0.6515,0.58,0.1642,385,05
2,6,15,0,0,0,1,0.6515,0.54,0.0,417,05
2,6,16,0,0,0,1,0.6667,0.51,0.0896,398,05
2,6,17,0,0,0,1,0.6667,0.51,0.0,390,05
2,6,18,0,0,0,1,0.6515,0.58,0.1045,363,05
2,6,19,0,0,0,1,0.6364,0.65,0.1642,357,05
2,6,20,0,0,0,1,0.6212,0.69,0.194,279,05
2,6,21,0,0,0,1,0.6061,0.73,0.1642,165,05
2,6,22,0,0,0,1,0.5909,0.78,0.2239,130,05
2,6,23,0,0,0,1,0.5909,0.78,0.1343,86,05
2,6,0,0,1,1,1,0.5909,0.78,0.1343,29,06
2,6,1,0,1,1,1,0.5606,0.83,0.1343,14,06
2,6,2,0,1,1,1,0.5455,0.88,0.1045,8,06
2,6,3,0,1,1,1,0.5455,0.88,0.0,5,06
2,6,4,0,1,1,1,0.5303,0.94,0.1045,8,06
2,6,5,0,1,1,1,0.5303,0.88,0.0896,31,06
2,6,6,0,1,1,1,0.5455,0.88,0.0,112,06
2,6,7,0,1,1,1,0.5909,0.78,0.1045,299,06
2,6,8,0,1,1,1,0.6061,0.73,0.0896,438,06
2,6,9,0,1,1,1,0.6515,0.58,0.1642,188,06
2,6,10,0,1,1,1,0.6667,0.51,0.2239,95,06
2,6,11,0,1,1,1,0.6667,0.42,0.1343,111,06
2,6,12,0,1,1,1,0.6667,0.37,0.1642,153,06
2,6,13,0,1,1,1,0.6818,0.35,0.0,180,06
2,6,14,0,1,1,1,0.6818,0.31,0.1343,145,06
2,6,15,0,1,1,1,0.697,0.29,0.194,165,06
2,6,16,0,1,1,1,0.6667,0.33,0.1343,267,06
2,6,17,0,1,1,1,0.6818,0.33,0.2836,579,06
2,6,18,0,1,1,1,0.6667,0.31,0.1343,556,06
2,6,19,0,1,1,1,0.6667,0.54,0.194,407,06
2,6,20,0,1,1,1,0.6364,0.61,0.1343,336,06
2,6,21,0,1,1,1,0.6212,0.57,0.0896,189,06
2,6,22,0,1,1,1,0.6212,0.61,0.0896,173,06
2,6,23,0,1,1,1,0.6061,0.69,0.0896,60,06
2,6,0,0,2,1,1,0.6061,0.65,0.0896,20,07
2,6,1,0,2,1,1,0.6061,0.69,0.1343,4,07
2,6,2,0,2,1,1,0.5909,0.73,0.0896,5,07
2,6,3,0,2,1,1,0.5909,0.73,0.0896,2,07
2,6,4,0,2,1,1,0.5455,0.83,0.1343,5,07
2,6,5,0,2,1,1,0.5455,0.88,0.1642,32,07
2,6,6,0,2,1,1,0.5758,0.78,0.1343,126,07
2,6,7,0,2,1,2,0.6061,0.69,0.194,334,07
2,6,8,0,2,1,2,0.6364,0.61,0.1343,477,07
2,6,9,0,2,1,2,0.6667,0.58,0.2239,217,07
2,6,10,0,2,1,2,0.6818,0.48,0.194,123,07
2,6,11,0,2,1,2,0.697,0.52,0.2537,151,07
2,6,12,0,2,1,2,0.7273,0.46,0.2836,183,07
2,6,13,0,2,1,2,0.7273,0.43,0.2537,196,07
2,6,14,0,2,1,2,0.7273,0.43,0.2836,146,07
2,6,15,0,2,1,2,0.7424,0.41,0.3284,183,07
2,6,16,0,2,1,1,0.7121,0.38,0.2239,308,07
2,6,17,0,2,1,1,0.7273,0.43,0.2537,539,07
2,6,18,0,2,1,1,0.697,0.46,0.2836,551,07
2,6,19,0,2,1,1,0.6818,0.48,0.2537,424,07
2,6,20,0,2,1,1,0.6818,0.56,0.1343,346,07
2,6,21,0,2,1,1,0.6818,0.7,0.1343,218,07
2,6,22,0,2,1,1,0.6515,0.65,0.1343,153,07
2,6,23,0,2,1,1,0.6364,0.79,0.1045,90,07
2,6,0,0,3,1,1,0.5909,0.89,0.1343,41,08
2,6,1,0,3,1,1,0.6061,0.78,0.0,23,08
2,6,2,0,3,1,1,0.5758,0.89,0.0896,7,08
2,6,3,0,3,1,1,0.5758,0.89,0.0896,3,08
2,6,4,0,3,1,1,0.5758,0.83,0.0,6,08
2,6,5,0,3,1,1,0.5606,0.88,0.0,21,08
2,6,6,0,3,1,1,0.5758,0.89,0.1343,116,08
2,6,7,0,3,1,1,0.6212,0.74,0.1045,353,08
2,6,8,0,3,1,1,0.7121,0.58,0.1642,481,08
2,6,9,0,3,1,1,0.7121,0.58,0.1642,202,08
2,6,10,0,3,1,1,0.7424,0.43,0.2239,90,08
2,6,11,0,3,1,1,0.7576,0.41,0.194,134,08
2,6,12,0,3,1,1,0.8182,0.42,0.1343,149,08
2,6,13,0,3,1,1,0.8485,0.42,0.0,136,08
2,6,14,0,3,1,1,0.8788,0.4,0.2537,155,08
2,6,15,0,3,1,1,0.8788,0.4,0.1642,128,08
2,6,16,0,3,1,1,0.8788,0.4,0.2239,233,08
2,6,17,0,3,1,1,0.8485,0.35,0.2239,506,08
2,6,18,0,3,1,1,0.8182,0.37,0.2239,459,08
2,6,19,0,3,1,1,0.803,0.59,0.1343,384,08
2,6,20,0,3,1,1,0.7879,0.63,0.1343,280,08
2,6,21,0,3,1,1,0.803,0.66,0.1343,202,08
2,6,22,0,3,1,1,0.7424,0.75,0.1642,176,08
2,6,23,0,3,1,1,0.7424,0.75,0.194,116,08
2,6,0,0,4,1,2,0.7121,0.79,0.1343,47,09
2,6,1,0,4,1,1,0.7121,0.79,0.1045,16,09
2,6,2,0,4,1,2,0.7121,0.84,0.1642,6,09
2,6,3,0,4,1,2,0.7121,0.84,0.1045,2,09
2,6,4,0,4,1,2,0.697,0.79,0.0896,6,09
2,6,5,0,4,1,2,0.6667,0.84,0.0,20,09
2,6,6,0,4,1,2,0.7121,0.84,0.0896,118,09
2,6,7,0,4,1,2,0.697,0.79,0.1343,314,09
2,6,8,0,4,1,2,0.7273,0.7,0.1045,432,09
2,6,9,0,4,1,1,0.7879,0.49,0.0,168,09
2,6,10,0,4,1,1,0.8182,0.5,0.2836,94,09
2,6,11,0,4,1,1,0.8485,0.42,0.2239,118,09
2,6,12,0,4,1,1,0.8485,0.35,0.194,140,09
2,6,13,0,4,1,1,0.8182,0.37,0.0896,136,09
2,6,14,0,4,1,1,0.8788,0.4,0.194,118,09
2,6,15,0,4,1,1,0.8333,0.31,0.1642,104,09
2,6,16,0,4,1,1,0.8333,0.33,0.1343,200,09
2,6,17,0,4,1,1,0.8182,0.37,0.2537,409,09
2,6,18,0,4,1,1,0.803,0.39,0.2836,466,09
2,6,19,0,4,1,2,0.7424,0.39,0.3284,326,09
2,6,20,0,4,1,2,0.7273,0.43,0.194,254,09
2,6,21,0,4,1,3,0.697,0.52,0.0,171,09
2,6,22,0,4,1,2,0.6818,0.58,0.1642,153,09
2,6,23,0,4,1,2,0.697,0.57,0.1642,97,09
2,6,0,0,5,1,3,0.6515,0.65,0.2239,69,10
2,6,1,0,5,1,3,0.6515,0.65,0.2239,23,10
2,6,2,0,5,1,1,0.6364,0.69,0.1642,13,10
2,6,3,0,5,1,1,0.6364,0.69,0.1642,6,10
2,6,4,0,5,1,1,0.6061,0.78,0.1642,4,10
2,6,5,0,5,1,1,0.6061,0.78,0.1642,28,10
2,6,6,0,5,1,1,0.6061,0.78,0.0896,104,10
2,6,7,0,5,1,1,0.6818,0.66,0.1045,267,10
2,6,8,0,5,1,1,0.6818,0.58,0.1343,452,10
2,6,9,0,5,1,1,0.697,0.55,0.0,213,10
2,6,10,0,5,1,1,0.7121,0.52,0.0,111,10
2,6,11,0,5,1,1,0.7576,0.46,0.0,153,10
2,6,12,0,5,1,1,0.7576,0.44,0.1343,207,10
2,6,13,0,5,1,1,0.7576,0.44,0.1045,189,10
2,6,14,0,5,1,1,0.7727,0.39,0.0,165,10
2,6,15,0,5,1,1,0.7576,0.44,0.1045,212,10
2,6,16,0,5,1,1,0.7879,0.56,0.2985,285,10
2,6,17,0,5,1,1,0.7727,0.52,0.2239,517,10
2,6,18,0,5,1,1,0.7727,0.59,0.2239,463,10
2,6,19,0,5,1,1,0.7424,0.59,0.194,306,10
2,6,20,0,5,1,1,0.7121,0.62,0.1045,250,10
2,6,21,0,5,1,1,0.7273,0.66,0.1343,218,10
2,6,22,0,5,1,1,0.697,0.74,0.2537,185,10
2,6,23,0,5,1,1,0.697,0.74,0.1642,146,10
2,6,0,0,6,0,1,0.6667,0.79,0.1343,117,11
2,6,1,0,6,0,1,0.6667,0.79,0.0896,77,11
2,6,2,0,6,0,1,0.6667,0.79,0.1045,60,11
2,6,3,0,6,0,1,0.6364,0.83,0.0896,28,11
2,6,4,0,6,0,1,0.6364,0.79,0.0896,13,11
2,6,5,0,6,0,1,0.6364,0.74,0.1343,16,11
2,6,6,0,6,0,1,0.6515,0.61,0.1343,40,11
2,6,7,0,6,0,1,0.6667,0.58,0.194,68,11
2,6,8,0,6,0,1,0.6818,0.58,0.194,143,11
2,6,9,0,6,0,1,0.6818,0.62,0.1343,230,11
2,6,10,0,6,0,1,0.6818,0.58,0.1642,264,11
2,6,11,0,6,0,1,0.7121,0.62,0.1343,325,11
2,6,12,0,6,0,1,0.7576,0.55,0.2239,347,11
2,6,13,0,6,0,1,0.7576,0.55,0.194,387,11
2,6,14,0,6,0,1,0.7727,0.49,0.1045,380,11
2,6,15,0,6,0,1,0.7727,0.49,0.1045,374,11
2,6,16,0,6,0,2,0.7273,0.46,0.194,394,11
2,6,17,0,6,0,2,0.6818,0.58,0.1642,337,11
2,6,18,0,6,0,2,0.6818,0.62,0.1343,286,11
2,6,19,0,6,0,1,0.6515,0.65,0.194,264,11
2,6,20,0,6,0,1,0.6364,0.74,0.2537,275,11
2,6,21,0,6,0,1,0.6212,0.74,0.2239,220,11
2,6,22,0,6,0,1,0.6061,0.78,0.2239,190,11
2,6,23,0,6,0,1,0.6212,0.74,0.1045,131,11
2,6,0,0,0,0,1,0.6061,0.78,0.2239,119,12
2,6,1,0,0,0,1,0.5758,0.83,0.1045,93,12
2,6,2,0,0,0,1,0.5758,0.89,0.2537,66,12
2,6,3,0,0,0,1,0.5758,0.89,0.2836,28,12
2,6,4,0,0,0,1,0.5606,0.88,0.1642,14,12
2,6,5,0,0,0,1,0.5606,0.88,0.2239,10,12
2,6,6,0,0,0,1,0.5606,0.88,0.1045,14,12
2,6,7,0,0,0,1,0.5909,0.78,0.1045,34,12
2,6,8,0,0,0,1,0.6667,0.74,0.0,92,12
2,6,9,0,0,0,1,0.6818,0.66,0.0,182,12
2,6,10,0,0,0,1,0.7121,0.58,0.0896,311,12
2,6,11,0,0,0,1,0.7273,0.55,0.1045,367,12
2,6,12,0,0,0,1,0.7576,0.46,0.0,420,12
2,6,13,0,0,0,1,0.7424,0.59,0.2836,373,12
2,6,14,0,0,0,1,0.7879,0.56,0.2537,315,12
2,6,15,0,0,0,1,0.7727,0.59,0.2985,360,12
2,6,16,0,0,0,3,0.6364,0.83,0.2836,350,12
2,6,17,0,0,0,3,0.6364,0.83,0.2836,252,12
2,6,18,0,0,0,1,0.6667,0.74,0.1642,256,12
2,6,19,0,0,0,1,0.6667,0.74,0.1045,223,12
2,6,20,0,0,0,1,0.6061,0.83,0.1642,206,12
2,6,21,0,0,0,1,0.6061,0.83,0.1045,140,12
2,6,22,0,0,0,1,0.5758,0.83,0.1343,128,12
2,6,23,0,0,0,1,0.5909,0.78,0.194,107,12
2,6,0,0,1,1,1,0.5909,0.78,0.1343,28,13
2,6,1,0,1,1,1,0.6061,0.73,0.2239,16,13
2,6,2,0,1,1,1,0.5909,0.73,0.2836,10,13
2,6,3,0,1,1,1,0.6061,0.6,0.4925,7,13
2,6,4,0,1,1,1,0.5303,0.64,0.2985,4,13
2,6,5,0,1,1,1,0.5152,0.64,0.3881,29,13
2,6,6,0,1,1,1,0.5152,0.64,0.4179,105,13
2,6,7,0,1,1,1,0.5303,0.56,0.3582,328,13
2,6,8,0,1,1,1,0.5455,0.49,0.4478,476,13
2,6,9,0,1,1,1,0.6212,0.46,0.3582,224,13
2,6,10,0,1,1,1,0.6212,0.41,0.3284,118,13
2,6,11,0,1,1,1,0.6212,0.41,0.2985,159,13
2,6,12,0,1,1,1,0.6212,0.41,0.2836,196,13
2,6,13,0,1,1,1,0.6364,0.37,0.0,227,13
2,6,14,0,1,1,1,0.6364,0.34,0.2537,200,13
2,6,15,0,1,1,1,0.6364,0.37,0.4478,185,13
2,6,16,0,1,1,1,0.6364,0.37,0.4179,326,13
2,6,17,0,1,1,1,0.6364,0.39,0.3284,601,13
2,6,18,0,1,1,1,0.6364,0.37,0.3582,586,13
2,6,19,0,1,1,1,0.6212,0.39,0.2836,423,13
2,6,20,0,1,1,1,0.6212,0.44,0.2537,331,13
2,6,21,0,1,1,1,0.6212,0.41,0.2537,218,13
2,6,22,0,1,1,1,0.6212,0.46,0.2239,134,13
2,6,23,0,1,1,1,0.6212,0.46,0.194,89,13
2,6,0,0,2,1,1,0.6212,0.49,0.194,31,14
2,6,1,0,2,1,1,0.6212,0.49,0.2537,13,14
2,6,2,0,2,1,1,0.6212,0.49,0.2836,10,14
2,6,3,0,2,1,1,0.5455,0.53,0.3284,2,14
2,6,4,0,2,1,1,0.5152,0.6,0.2537,3,14
2,6,5,0,2,1,1,0.5152,0.56,0.3284,26,14
2,6,6,0,2,1,1,0.5152,0.56,0.2985,113,14
2,6,7,0,2,1,1,0.5303,0.52,0.4179,365,14
2,6,8,0,2,1,1,0.5455,0.49,0.3881,486,14
2,6,9,0,2,1,1,0.6212,0.46,0.194,193,14
2,6,10,0,2,1,1,0.6212,0.46,0.2239,130,14
2,6,11,0,2,1,1,0.6212,0.41,0.2836,143,14
2,6,12,0,2,1,1,0.6212,0.41,0.3582,169,14
2,6,13,0,2,1,1,0.6212,0.44,0.2239,209,14
2,6,14,0,2,1,2,0.6212,0.47,0.194,159,14
2,6,15,0,2,1,1,0.6212,0.47,0.1642,178,14
2,6,16,0,2,1,1,0.6364,0.41,0.194,330,14
2,6,17,0,2,1,3,0.6212,0.5,0.2836,569,14
2,6,18,0,2,1,1,0.6212,0.51,0.3284,538,14
2,6,19,0,2,1,1,0.6212,0.5,0.3582,386,14
2,6,20,0,2,1,1,0.6212,0.56,0.1642,297,14
2,6,21,0,2,1,1,0.6212,0.56,0.2985,243,14
2,6,22,0,2,1,1,0.5455,0.6,0.2239,188,14
2,6,23,0,2,1,1,0.5303,0.68,0.2239,110,14
2,6,0,0,3,1,1,0.5303,0.64,0.3582,52,15
2,6,1,0,3,1,1,0.5152,0.64,0.2836,14,15
2,6,2,0,3,1,1,0.5,0.63,0.2239,9,15
2,6,3,0,3,1,1,0.4848,0.68,0.2537,1,15
2,6,4,0,3,1,1,0.4848,0.63,0.2836,4,15
2,6,5,0,3,1,1,0.4697,0.67,0.2836,21,15
2,6,6,0,3,1,1,0.4848,0.63,0.2537,121,15
2,6,7,0,3,1,1,0.5152,0.6,0.1343,370,15
2,6,8,0,3,1,1,0.5455,0.53,0.1343,498,15
2,6,9,0,3,1,1,0.6212,0.49,0.0,207,15
2,6,10,0,3,1,1,0.6212,0.47,0.1642,135,15
2,6,11,0,3,1,1,0.6364,0.36,0.0,164,15
2,6,12,0,3,1,1,0.6364,0.34,0.2239,211,15
2,6,13,0,3,1,1,0.6515,0.28,0.2836,189,15
2,6,14,0,3,1,1,0.6515,0.28,0.0,178,15
2,6,15,0,3,1,1,0.6667,0.27,0.0,164,15
2,6,16,0,3,1,1,0.6667,0.27,0.1343,312,15
2,6,17,0,3,1,1,0.6515,0.28,0.1045,638,15
2,6,18,0,3,1,1,0.6515,0.32,0.1343,607,15
2,6,19,0,3,1,1,0.6364,0.37,0.2836,416,15
2,6,20,0,3,1,1,0.6212,0.44,0.1642,330,15
2,6,21,0,3,1,1,0.6212,0.47,0.2239,257,15
2,6,22,0,3,1,1,0.6212,0.5,0.1045,175,15
2,6,23,0,3,1,1,0.6212,0.53,0.0,107,15
2,6,0,0,4,1,1,0.6212,0.56,0.1045,47,16
2,6,1,0,4,1,1,0.5455,0.6,0.0,17,16
2,6,2,0,4,1,1,0.6212,0.56,0.0896,5,16
2,6,3,0,4,1,2,0.5303,0.73,0.0896,4,16
2,6,4,0,4,1,2,0.5303,0.68,0.1045,6,16
2,6,5,0,4,1,1,0.6061,0.64,0.194,25,16
2,6,6,0,4,1,3,0.5455,0.73,0.1642,112,16
2,6,7,0,4,1,3,0.5303,0.78,0.1642,188,16
2,6,8,0,4,1,2,0.5909,0.69,0.1343,388,16
2,6,9,0,4,1,2,0.6061,0.65,0.194,261,16
2,6,10,0,4,1,2,0.6212,0.61,0.2537,121,16
2,6,11,0,4,1,2,0.6364,0.61,0.2985,150,16
2,6,12,0,4,1,1,0.6667,0.54,0.3881,206,16
2,6,13,0,4,1,2,0.6667,0.54,0.2537,151,16
2,6,14,0,4,1,2,0.6667,0.54,0.3284,153,16
2,6,15,0,4,1,2,0.6515,0.61,0.2985,159,16
2,6,16,0,4,1,3,0.6212,0.69,0.194,294,16
2,6,17,0,4,1,2,0.5909,0.78,0.1045,272,16
2,6,18,0,4,1,1,0.5758,0.83,0.2239,325,16
2,6,19,0,4,1,1,0.5758,0.83,0.2836,327,16
2,6,20,0,4,1,1,0.5758,0.83,0.3284,201,16
2,6,21,0,4,1,3,0.5758,0.83,0.2537,188,16
2,6,22,0,4,1,3,0.5758,0.83,0.2537,151,16
2,6,23,0,4,1,3,0.5606,0.83,0.2537,16,16
2,6,0,0,5,1,1,0.5303,0.88,0.0896,24,17
2,6,1,0,5,1,1,0.5303,0.94,0.1343,23,17
2,6,2,0,5,1,1,0.5303,0.94,0.1045,13,17
2,6,3,0,5,1,1,0.5303,0.94,0.1045,6,17
2,6,4,0,5,1,1,0.5152,0.94,0.1343,6,17
2,6,5,0,5,1,1,0.5152,1.0,0.0,13,17
2,6,6,0,5,1,1,0.5303,0.94,0.0,97,17
2,6,7,0,5,1,1,0.5606,0.83,0.0,250,17
2,6,8,0,5,1,2,0.5606,0.83,0.0,454,17
2,6,9,0,5,1,1,0.6515,0.58,0.194,224,17
2,6,10,0,5,1,1,0.6515,0.58,0.194,170,17
2,6,11,0,5,1,1,0.6364,0.69,0.2537,181,17
2,6,12,0,5,1,1,0.6515,0.65,0.2537,243,17
2,6,13,0,5,1,1,0.6818,0.62,0.2836,204,17
2,6,14,0,5,1,1,0.697,0.52,0.194,215,17
2,6,15,0,5,1,1,0.697,0.43,0.2239,243,17
2,6,16,0,5,1,1,0.6818,0.45,0.1642,355,17
2,6,17,0,5,1,3,0.6818,0.4,0.194,552,17
2,6,18,0,5,1,3,0.6818,0.4,0.194,450,17
2,6,19,0,5,1,3,0.5758,0.83,0.2537,328,17
2,6,20,0,5,1,1,0.5909,0.78,0.1045,232,17
2,6,21,0,5,1,1,0.5909,0.78,0.0896,208,17
2,6,22,0,5,1,1,0.5606,0.88,0.1343,175,17
2,6,23,0,5,1,1,0.5758,0.83,0.1343,178,17
2,6,0,0,6,0,1,0.5606,0.88,0.1343,104,18
2,6,1,0,6,0,1,0.5758,0.83,0.1045,95,18
2,6,2,0,6,0,1,0.5455,0.88,0.0,53,18
2,6,3,0,6,0,1,0.5455,0.88,0.0896,20,18
2,6,4,0,6,0,1,0.5455,0.88,0.0896,5,18
2,6,5,0,6,0,1,0.5758,0.83,0.0,7,18
2,6,6,0,6,0,1,0.5758,0.83,0.1045,27,18
2,6,7,0,6,0,1,0.5909,0.78,0.1343,57,18
2,6,8,0,6,0,1,0.6061,0.78,0.0896,131,18
2,6,9,0,6,0,1,0.6515,0.61,0.2239,218,18
2,6,10,0,6,0,1,0.6818,0.62,0.194,244,18
2,6,11,0,6,0,1,0.6818,0.62,0.1343,404,18
2,6,12,0,6,0,1,0.697,0.66,0.0896,420,18
2,6,13,0,6,0,1,0.697,0.55,0.0,327,18
2,6,14,0,6,0,2,0.7273,0.46,0.2836,334,18
2,6,15,0,6,0,2,0.7576,0.46,0.1343,367,18
2,6,16,0,6,0,2,0.697,0.52,0.2239,468,18
2,6,17,0,6,0,2,0.6818,0.48,0.1642,449,18
2,6,18,0,6,0,2,0.6818,0.55,0.194,381,18
2,6,19,0,6,0,2,0.6667,0.51,0.1045,326,18
2,6,20,0,6,0,2,0.6667,0.58,0.1343,188,18
2,6,21,0,6,0,2,0.6818,0.66,0.1045,183,18
2,6,22,0,6,0,2,0.6818,0.62,0.1343,161,18
2,6,23,0,6,0,2,0.6818,0.62,0.0,150,18
2,6,0,0,0,0,1,0.6515,0.65,0.0,89,19
2,6,1,0,0,0,2,0.6515,0.65,0.0896,76,19
2,6,2,0,0,0,1,0.6364,0.74,0.0896,72,19
2,6,3,0,0,0,2,0.6061,0.78,0.1343,30,19
2,6,4,0,0,0,2,0.6212,0.74,0.1343,17,19
2,6,5,0,0,0,2,0.6061,0.78,0.0,19,19
2,6,6,0,0,0,2,0.6061,0.78,0.1642,33,19
2,6,7,0,0,0,2,0.6061,0.78,0.1642,71,19
2,6,8,0,0,0,3,0.6364,0.74,0.1045,84,19
2,6,9,0,0,0,2,0.6364,0.74,0.1045,169,19
2,6,10,0,0,0,2,0.6515,0.61,0.1045,244,19
2,6,11,0,0,0,2,0.6667,0.58,0.0896,377,19
2,6,12,0,0,0,2,0.6818,0.55,0.0896,396,19
2,6,13,0,0,0,2,0.6667,0.51,0.0,363,19
2,6,14,0,0,0,3,0.6818,0.58,0.1045,317,19
2,6,15,0,0,0,2,0.6818,0.55,0.1045,362,19
2,6,16,0,0,0,2,0.6818,0.48,0.0,378,19
2,6,17,0,0,0,1,0.6667,0.51,0.0,397,19
2,6,18,0,0,0,2,0.6818,0.58,0.0896,296,19
2,6,19,0,0,0,1,0.6818,0.62,0.1343,311,19
2,6,20,0,0,0,1,0.6515,0.7,0.194,232,19
2,6,21,0,0,0,1,0.6364,0.79,0.1343,167,19
2,6,22,0,0,0,1,0.6061,0.78,0.2239,152,19
